0,0.10178384050367262,0.19772879091516365,0.16557474687313878,0.14628297362110312,0.10939112487100103,0.10959752321981424,0.16336368505623997,0.1693145710394916,0.14544767661503588,0.16046511627906976,0.17587209302325582,0.19205298013245034,0.15841073271413827,0.16006600660066006,0.1394279877425945,0.1649440137812231,0.141643059490085,0.13053613053613053,0.14698162729658792,0.14875322441960448,0.14572089437162683,0.12357723577235773,0.14125087842586087,0.12926829268292683,0.1342155009451796,0.1609271523178808,0.13309859154929576,0.13836477987421383,0.18372881355932202,0.18920863309352517,0.16893342877594847,0.11647254575707154,0.15816326530612246,0.12918032786885245,0.10325710325710326,0.15770171149144255,0.16065974343310935,0.16161616161616163,0.13365318711446195,0.1796233703524867,0.14725378787878787,0.18784099766173032,0.2113970588235294,0.19670846394984326,0.17348377997179126,0.15535444947209653,0.14043754410726889,0.16010498687664043,0.1601027397260274,0.13008538422903063,0.1679649464459591,0.16258467952058364,0.18505338078291814,0.17423056859676578,0.16187739463601533,0.17748562037797863,0.15938550168026885,0.1730263157894737,0.15694744420446363,0.15690376569037656,0.18146964856230033,0.17750677506775067,0.16677076826983137,0.14207103551775888
1,0.1652675760755509,0.14829659318637275,0.18761167361524717,0.16127098321342925,0.18833849329205365,0.1368421052631579,0.14890198178896624,0.13345438039037677,0.1533811862485833,0.16186046511627908,0.15261627906976744,0.18135506877228733,0.1609907120743034,0.15181518151815182,0.15270684371807966,0.17829457364341086,0.18810198300283287,0.14607614607614608,0.15223097112860892,0.18400687876182287,0.16191210485736315,0.14959349593495935,0.16233309908643712,0.1629268292682927,0.16493383742911152,0.13509933774834437,0.11338028169014085,0.17169811320754716,0.15728813559322033,0.19280575539568345,0.15246957766642805,0.12035496394897394,0.14540816326530612,0.15081967213114755,0.158004158004158,0.15892420537897312,0.1777642028100183,0.16378066378066378,0.14941740918437285,0.16465475615644617,0.16571969696969696,0.12782540919719407,0.15073529411764705,0.1724137931034483,0.18124118476727785,0.10180995475113122,0.1305575158786168,0.13805774278215224,0.13955479452054795,0.15720743345052737,0.16017526777020447,0.1849921834288692,0.13641755634638197,0.1752738654147105,0.16762452107279693,0.16721446179129007,0.17618819011041767,0.18552631578947368,0.17350611951043918,0.16248256624825663,0.1623003194888179,0.18699186991869918,0.16926920674578388,0.17108554277138568
2,0.1521511017838405,0.10487641950567803,0.16557474687313878,0.16007194244604317,0.14963880288957687,0.1628482972136223,0.16818425281199786,0.14434861552428507,0.1258027956176804,0.14837209302325582,0.17005813953488372,0.11818644931227713,0.15892672858617132,0.1617161716171617,0.1394279877425945,0.16106804478897502,0.1405099150141643,0.13986013986013987,0.15923009623797024,0.14273430782459157,0.13878180416345412,0.13333333333333333,0.16303583977512298,0.17853658536585365,0.15595463137996218,0.12781456953642384,0.1359154929577465,0.19748427672955976,0.18033898305084745,0.18057553956834532,0.14173228346456693,0.14919578480310594,0.1663265306122449,0.14426229508196722,0.15246015246015246,0.16687041564792177,0.1740989615149664,0.19264069264069264,0.13845099383139137,0.14244326412361177,0.1543560606060606,0.17225253312548713,0.14338235294117646,0.1669278996865204,0.15021156558533144,0.18250377073906485,0.12208892025405788,0.13753280839895013,0.17080479452054795,0.18483174284279258,0.18743914313534565,0.15737363210005212,0.15776986951364175,0.1444966092853417,0.15804597701149425,0.12941659819227608,0.14498319731156986,0.1493421052631579,0.13606911447084233,0.18200836820083682,0.16869009584664538,0.15718157181571815,0.17426608369768895,0.12456228114057029
3,0.14637985309548793,0.1396125584502338,0.18701608100059558,0.19004796163069546,0.1480908152734778,0.15541795665634675,0.1724692019282271,0.14616432137993646,0.18133736305251227,0.18325581395348836,0.14728682170542637,0.15894039735099338,0.17079463364293085,0.12211221122112212,0.1675178753830439,0.1511627906976744,0.1546742209631728,0.17249417249417248,0.12598425196850394,0.16595012897678418,0.1295296838858905,0.13252032520325202,0.14757554462403374,0.17512195121951218,0.17958412098298676,0.1337748344370861,0.17112676056338028,0.16352201257861634,0.13016949152542373,0.11798561151079137,0.164638511095204,0.17249029395452026,0.16122448979591836,0.1737704918032787,0.15939015939015938,0.18031784841075796,0.1832620647525962,0.15295815295815296,0.20013708019191226,0.13954611298889424,0.13446969696969696,0.1558846453624318,0.16636029411764705,0.13244514106583072,0.14809590973201692,0.1493212669683258,0.13267466478475654,0.1858267716535433,0.168236301369863,0.17428427925665493,0.13437195715676728,0.1422615945805107,0.18149466192170818,0.16953573291601462,0.15469348659003831,0.14872637633525063,0.1627460393662986,0.12105263157894737,0.15334773218142547,0.17712691771269176,0.16549520766773163,0.14092140921409213,0.1561524047470331,0.19109554777388693
4,0.18467995802728226,0.18169672678690715,0.12269207861822513,0.1528776978417266,0.18833849329205365,0.16718266253869968,0.1676486341724692,0.17249205628688152,0.16735927465054778,0.173953488372093,0.1560077519379845,0.16760061130922058,0.16047471620227038,0.14906490649064907,0.1404494382022472,0.14771748492678724,0.1660056657223796,0.1623931623931624,0.17410323709536307,0.14445399828030955,0.15574402467232074,0.15203252032520326,0.15600843288826424,0.15609756097560976,0.166351606805293,0.16887417218543047,0.2035211267605634,0.15345911949685534,0.17491525423728813,0.12014388489208633,0.15962777380100215,0.16084303937881309,0.16122448979591836,0.16131147540983606,0.1891891891891892,0.152200488997555,0.12034208918753818,0.12698412698412698,0.16929403701165183,0.15837759536455817,0.1571969696969697,0.16679657053780203,0.08915441176470588,0.11598746081504702,0.17136812411847674,0.16289592760180996,0.2025405786873677,0.15853018372703412,0.14726027397260275,0.13360120542440984,0.16845180136319376,0.13131839499739448,0.1494661921708185,0.14710485133020346,0.14942528735632185,0.15571076417419885,0.13826212193951032,0.14605263157894738,0.1375089992800576,0.12622036262203626,0.1584664536741214,0.1470189701897019,0.12179887570268583,0.17258629314657328
5,0.18048268625393493,0.16098864395457582,0.13341274568195355,0.1486810551558753,0.16666666666666666,0.1913312693498452,0.12372790573111944,0.16704493871992737,0.1616924820551568,0.12930232558139534,0.14970930232558138,0.14518593988792663,0.13261093911248711,0.16501650165016502,0.17466802860061287,0.14513350559862187,0.14787535410764874,0.16783216783216784,0.16447944006999124,0.15219260533104043,0.2004626060138782,0.23089430894308943,0.1735769501054111,0.14341463414634145,0.14224952741020794,0.1913907284768212,0.17816901408450705,0.13522012578616352,0.12203389830508475,0.13884892086330936,0.16678596993557623,0.19633943427620631,0.15051020408163265,0.1540983606557377,0.1683991683991684,0.152200488997555,0.12278558338423946,0.13852813852813853,0.1405071967100754,0.15354901014002897,0.18607954545454544,0.1426344505066251,0.1875,0.14028213166144202,0.11918194640338504,0.1817496229260935,0.21242060691601977,0.16535433070866143,0.14383561643835616,0.15168257157207435,0.13096397273612465,0.167274622199062,0.13997627520759193,0.13719353155972874,0.14319923371647508,0.1589975349219392,0.1531445031204993,0.1513157894736842,0.1879049676025918,0.12831241283124128,0.12268370607028754,0.14159891598915988,0.15178013741411617,0.14457228614307155
6,0.06925498426023086,0.06680026720106881,0.038117927337701016,0.0407673860911271,0.04953560371517028,0.07678018575851393,0.05570433851098018,0.06718111665910123,0.06497922176048357,0.04279069767441861,0.04844961240310078,0.036678553234844626,0.05779153766769866,0.09020902090209021,0.08580183861082738,0.05167958656330749,0.06118980169971672,0.08080808080808081,0.07699037620297462,0.061908856405846945,0.06784888203546646,0.07804878048780488,0.05621925509486999,0.054634146341463415,0.05671077504725898,0.08211920529801324,0.0647887323943662,0.04025157232704402,0.05152542372881356,0.060431654676258995,0.04581245526127416,0.08430393788130892,0.05714285714285714,0.08655737704918033,0.0693000693000693,0.03178484107579462,0.06108735491753207,0.06349206349206349,0.06854009595613433,0.06180589087397392,0.054924242424242424,0.04676539360872954,0.051470588235294115,0.07523510971786834,0.056417489421720736,0.06636500754147813,0.059280169371912494,0.05459317585301837,0.0702054794520548,0.0683073832245103,0.05063291139240506,0.05419489317352788,0.0498220640569395,0.05216484089723526,0.06513409961685823,0.062448644207066556,0.06529044647143543,0.07368421052631578,0.054715622750179986,0.06694560669456066,0.04089456869009585,0.04878048780487805,0.059962523422860715,0.054027013506753374
0,0.09827760891590678,0.1940983606557377,0.16115942028985508,0.14153132250580047,0.10653266331658291,0.10554561717352415,0.1579492490937338,0.16352476983779043,0.14128440366972478,0.1554054054054054,0.17106503298774742,0.1858058156727452,0.15288844621513945,0.15219665271966526,0.13304093567251463,0.1602510460251046,0.13713658804168952,0.12509307520476545,0.14035087719298245,0.14380714879467996,0.14093959731543623,0.11856474258970359,0.1359026369168357,0.125,0.12979890310786105,0.1567741935483871,0.1282225237449118,0.13398294762484775,0.17770491803278687,0.18263888888888888,0.16043507817811012,0.1122394441475147,0.15484515484515485,0.12587859424920128,0.10033670033670034,0.15393794749403342,0.15852923447860157,0.15841584158415842,0.1282051282051282,0.17342657342657342,0.14123524069028157,0.1789161098737936,0.20646319569120286,0.18929110105580693,0.16826265389876882,0.1484149855907781,0.13436866981769074,0.15601023017902813,0.15518672199170125,0.12627986348122866,0.16381766381766383,0.16024653312788906,0.17727272727272728,0.16658354114713217,0.1566265060240964,0.17197452229299362,0.15434681543468154,0.16645569620253164,0.14962251201098148,0.15100671140939598,0.17606943583384996,0.17282321899736147,0.16074653822998194,0.13699951760733237
1,0.1595744680851064,0.14557377049180328,0.1826086956521739,0.15603248259860789,0.18341708542713567,0.13178294573643412,0.14396685655100985,0.12889083735203857,0.1489908256880734,0.15675675675675677,0.14844486333647502,0.17545588960078856,0.1553784860557769,0.14435146443514643,0.14571150097465888,0.17322175732217573,0.1821173889193637,0.13998510796723754,0.14536340852130325,0.1778886118038238,0.15659955257270694,0.1435257410296412,0.15618661257606492,0.15754716981132075,0.15950639853747714,0.13161290322580646,0.10922659430122117,0.16626065773447016,0.1521311475409836,0.18611111111111112,0.14479945615227735,0.11598075895243186,0.14235764235764237,0.14696485623003194,0.15353535353535352,0.15513126491646778,0.17540687160940324,0.16053748231966053,0.1433267587113741,0.15897435897435896,0.1589464123524069,0.12175204157386786,0.14721723518850988,0.16591251885369532,0.17578659370725033,0.09726224783861671,0.12491559756920999,0.13452685421994884,0.13526970954356846,0.15260848366650415,0.15622032288698956,0.18233179250128403,0.13068181818181818,0.16758104738154614,0.16218721037998146,0.16202229299363058,0.1706183170618317,0.17848101265822786,0.16540837336993822,0.1563758389261745,0.15747055176689398,0.1820580474934037,0.16315472606863335,0.1649782923299566
2,0.1469098277608916,0.10295081967213114,0.16115942028985508,0.15487238979118328,0.1457286432160804,0.15682766845557544,0.16261004660797515,0.13941253836036827,0.12220183486238533,0.1436936936936937,0.1654099905749293,0.11434204041399704,0.15338645418326693,0.15376569037656904,0.13304093567251463,0.15648535564853555,0.13603949533735601,0.1340282948622487,0.15204678362573099,0.13798836242726517,0.1342281879194631,0.12792511700468018,0.1568627450980392,0.17264150943396225,0.15082266910420475,0.12451612903225806,0.1309362279511533,0.19123020706455543,0.17442622950819672,0.17430555555555555,0.13460231135282122,0.14377338321753072,0.16283716283716285,0.14057507987220447,0.14814814814814814,0.16288782816229117,0.1717902350813743,0.18882602545968882,0.13280736357659434,0.13752913752913754,0.148047229791099,0.16406829992576094,0.1400359066427289,0.16063348416289594,0.1456908344733242,0.17435158501440923,0.11681296421336934,0.1340153452685422,0.16556016597510373,0.17942467089224767,0.18281101614434947,0.15511042629686697,0.15113636363636362,0.13815461346633418,0.15291936978683968,0.12539808917197454,0.1403998140399814,0.14367088607594936,0.12971859986273165,0.17516778523489934,0.16367017978921264,0.15303430079155672,0.16797110174593619,0.12011577424023155
