18970,6780,17280,8770,12680,11860,15240,9180,19570,22050,20280,8750,20040,9080,10450,22910,27490,29920,18050,15470,20420,11250,14150,25180,23990,13280,11130,22950,12980,13820,25210,22230,17580,17040,17980,10880,20690,12200,14910,19340,29390,13690,10820,20460,11430,16850,19910,24140,25990,9030,14270,17080,14250,25730,28280,18150,22210,19320,23470,18380,24540,24880,28010,23260
12240,10490,14800,9040,15960,9580,11210,7490,23500,20720,12650,14500,12110,4690,14730,19320,24320,20860,10640,23880,14630,8160,22520,25740,20920,12150,18430,16600,13760,21640,30810,21890,21030,19540,20650,12620,16290,16430,24540,19210,18710,13480,14340,21310,15170,19200,28260,21400,17070,10160,20560,14750,20530,32220,31240,15420,19420,17630,33600,20890,27760,27670,29250,19090
11550,15750,12670,11980,13410,10280,11980,9060,25480,20590,14120,22520,11550,8690,20150,23420,30690,20430,13510,26940,11680,16520,30380,28880,14830,10080,24200,12710,25070,21470,33270,17860,21760,17040,13600,21200,16190,16580,30050,21400,19870,14420,22820,11500,23160,23250,32350,13760,10580,19300,26560,16490,33760,27350,23030,9830,20580,23690,29220,26500,32810,32290,21090,23170
12430,14920,8060,17910,18300,19460,11320,12000,27130,16460,18170,16900,9790,18750,25410,27110,27830,17810,24490,16260,11730,24000,29070,27730,14420,18490,21850,21150,26920,29900,24770,16860,23620,18750,17460,26740,19000,25270,25110,21470,14170,20090,26080,19180,28670,32820,22790,15690,7510,28980,19710,27860,33610,35880,17430,9450,26620,31760,26360,34730,36810,33110,27960,26980
14040,18600,17980,16180,14890,17380,11690,10440,28100,10440,24570,9390,11630,24760,24070,23690,26100,18990,26890,13570,14640,35540,29040,32840,19020,23390,20650,24010,25790,36700,21110,20390,22700,19460,27400,22510,22700,26240,23750,21050,17230,27030,15680,27510,27220,32780,17970,15500,15200,27360,13520,35560,31070,31910,10900,10900,28890,34380,28870,33130,30370,31700,25350,22010
16240,13990,11870,12430,17110,12930,17780,20930,15950,18920,20820,14470,18980,23880,26070,21130,19490,22610,16320,13430,21780,31160,35500,21940,19130,24930,27000,27220,31040,28930,17310,16780,21510,19920,25920,23520,24620,25270,20200,21450,21930,17690,15610,24440,31240,29390,20500,19320,24650,19540,22200,37150,35390,22160,10920,18990,35500,27720,30930,38730,33530,26890,27870,31100
15390,13220,20910,13230,16270,16560,17900,19150,8500,23860,9750,11290,25760,29230,27300,12060,12890,34580,11980,12820,37790,38790,28880,10940,23650,18290,24410,28480,38030,18830,21590,25160,19450,22900,20350,22640,42560,23990,23260,15880,27380,23450,24670,26680,36820,19860,18590,27840,30770,12110,32830,31160,39030,10910,14000,33620,40650,30310,32860,34110,37070,28230,22750,32480
13180,15040,17510,17930,15730,13340,13290,12010,19840,19140,12520,17400,27030,20870,22530,14510,23470,23930,17200,27070,37010,28000,24990,18990,20490,18390,24940,31900,28040,17800,23140,27760,21690,23260,18580,25940,27950,25440,18460,18590,22570,21720,25930,27270,25880,19430,24180,22140,15010,23510,34900,37630,22830,9430,18520,25940,27100,32260,38000,41390,31210,21620,26670,31050
11720,17490,16660,19650,11800,13570,14050,13810,20800,10580,11740,29970,28520,26410,16550,24190,42060,15630,14340,37780,31180,34320,13660,31570,18970,23390,24200,37360,17810,20340,24840,18000,23170,20420,18860,38540,23220,19670,18840,22110,17420,23430,25950,34870,16780,17100,20250,18160,15990,33340,32440,36790,10270,12900,29720,10420,23790,35320,44760,34190,25910,24930,40360,28110
11430,17020,19810,15270,15810,13870,14990,10270,12880,12930,20770,29200,24680,25540,16300,19130,17980,12500,23790,35100,35640,29160,14880,23090,20720,24410,28160,27400,22470,23240,18760,21490,19860,21070,27680,34970,21410,19150,25970,23770,25570,28580,27350,23020,15590,24760,23130,20790,22310,38080,35530,30050,8300,15850,27540,19640,31290,34100,36940,28990,30330,25690,36870,28630
13580,13440,18000,15960,12590,12450,12860,12510,11610,13040,25810,28640,24920,12450,23790,10320,12370,14780,32730,30230,30470,18240,25190,14160,26440,26380,33320,16500,19010,26300,17890,26800,18010,20930,34800,27420,27180,18440,28870,15460,20730,23450,32950,18450,22810,26460,18650,30090,34320,38390,31290,10540,9690,28650,16340,31060,38620,40120,29840,28220,22060,30880,31270,27770
13440,16660,17720,12660,11720,12060,12570,18840,8480,17780,20230,26210,20820,18110,18810,7110,13360,20810,28640,27130,31370,14920,29630,10510,18270,23630,26170,17940,27410,21960,21940,21360,19390,25790,32750,24360,21700,24810,22640,17390,28660,22380,24250,17580,24470,15510,15530,22880,33260,28920,25490,12670,18140,23800,15040,35490,36380,34040,31080,30760,19810,34090,27630,34670
11270,12320,12130,9410,9390,13100,13030,13930,10120,19210,26880,28550,12580,19070,10450,8920,9630,26300,25050,30110,13010,27710,17510,13870,22270,27960,17150,19210,27430,12500,19910,21690,16910,31160,24100,24770,16770,24900,13080,18690,19920,27770,18470,18550,24810,10380,31050,22260,27660,29290,13040,8930,24700,19500,26070,35580,28360,29440,24540,27110,30390,26480,21840,32440
11800,13840,9820,10750,12980,11090,10450,16230,14910,22640,21750,14880,13420,16790,7220,13160,15280,27120,28200,22140,10420,20340,8760,11420,20680,21760,15270,20510,19180,16820,21120,19500,19790,26320,21320,18700,20440,15170,11320,15800,17800,19400,12090,21460,15680,16460,20500,22270,27560,17050,8950,12630,20940,13910,32440,24090,28870,28310,19220,18090,29690,18470,31000,25200
12120,8940,7540,10370,10760,8270,13910,24610,17480,23110,18700,10340,21360,9950,7460,16460,15700,24720,23670,14310,17030,16620,9670,19500,25560,17430,14770,15070,12580,19060,16240,21710,28490,23310,16560,11210,23440,12990,14600,26590,18000,13950,18770,18950,9370,23420,19710,21560,21620,10430,10890,19020,15700,17600,29830,21840,27000,25390,18590,20380,25620,20360,33630,32180
20810,8390,14050,13870,10990,19480,21220,12470,17710,14910,14260,8530,11780,8920,7040,15650,28150,27810,21990,16300,16050,11060,13860,21910,28590,20390,16730,15210,20000,13850,20200,26540,25970,13600,17750,16280,17520,29100,25400,21230,30470,18750,17740,14190,18820,13190,20000,28130,22080,12070,12880,19590,16310,26260,26430,23320,20620,8720,19500,19620,16280,30840,28790,21210
10540,12390,16880,8360,20130,20060,20540,10430,14460,14720,14180,11700,17540,9110,9220,11850,27090,33300,15510,22410,16080,10650,24520,25590,27230,23030,13360,24710,15860,14420,26280,25750,18720,18850,24360,15220,21550,21910,28240,18440,31790,22580,12780,25020,10690,15180,30180,28520,15520,11580,19310,19320,27390,32230,33180,18510,15750,16270,25100,16610,29720,31330,34020,18480
12160,19090,16170,11820,20780,20950,20760,8930,20000,19500,10600,16670,8140,11470,15930,19570,31530,26460,17740,30300,13010,14670,33030,29530,28220,17810,22080,18950,16000,25400,34150,24010,19310,23830,24050,18750,25250,27800,25360,17540,24280,19690,20840,21620,16350,18100,34620,24050,10370,16080,24430,16830,30540,33060,28850,12730,13410,17020,30280,21010,35260,42640,28620,21310
9100,19850,9570,24840,24830,25430,15740,14930,22220,19810,15760,12970,11930,12090,21080,20590,30800,19870,31260,18610,12360,25530,35050,34010,26240,18950,38500,16170,19530,32330,28150,31260,18860,26350,16280,29540,31330,29730,22450,20650,31430,15950,32970,19330,16880,30560,37500,29060,9630,25700,18490,26170,35610,37570,23590,12510,14770,33200,19200,33880,38150,32790,22340,12740
12570,20690,13900,24690,24070,19680,11660,13180,21210,13210,23800,15310,11450,19980,25110,20830,34910,15530,34600,14630,15580,39370,41830,34400,26530,23080,30610,20220,20320,42760,26640,27720,21100,25530,21450,29810,28170,34920,19660,19730,26190,21970,21870,19360,20920,36620,33450,24630,11870,34000,13640,34400,35730,33910,11480,14840,22700,41810,17150,38490,36250,32800,15290,20790
21920,16400,26460,26740,29860,14390,14010,20500,14470,15850,17550,12430,17870,24320,21810,19000,19130,28860,19270,11430,25600,33800,36930,27600,21530,33720,22800,23630,30940,35450,30390,19520,27540,20220,30810,32640,35290,28160,20480,22660,20200,26650,19350,22730,31300,38930,32740,23530,24700,20470,28530,38600,42650,27890,14410,21970,37350,27220,31990,40500,41960,28500,20560,27410
28240,12850,23770,27550,25690,17210,11630,32090,12190,23680,13610,11200,25230,21130,20730,11670,11700,32770,14330,15070,36520,36480,33630,13990,18090,28400,25190,20070,39150,27110,27310,21190,28090,21720,25880,30710,39160,23970,23290,31040,19400,32900,20580,16590,35660,27560,28700,18810,36960,16350,33920,43060,38480,17270,15680,33600,38690,17680,41400,44380,37970,20240,16540,42820
17600,20870,26900,23760,15950,12440,18590,23380,19370,15320,14010,21640,23060,23330,19210,19860,28280,23780,14480,22320,35920,36710,30290,21030,22830,25430,18400,28070,31320,26760,27660,25270,25120,21840,29850,40690,30090,20000,22310,22900,27620,23940,22000,24880,33780,32030,26590,22320,21050,25520,37300,35840,29260,15190,21040,29860,23770,27630,42620,45500,30350,16230,28990,28250
11640,22200,24490,23930,16280,13400,28160,13050,18510,13890,14290,30280,22860,23730,12860,18290,40420,12700,13830,32270,36080,38680,14380,32580,32690,19520,20290,36360,29600,30700,23450,26710,24150,29990,29560,40130,17340,24670,28300,20110,25580,26480,22100,40100,28010,30410,20210,27550,11180,34790,31960,39940,12490,13610,34490,14120,19320,34930,34200,37950,20450,22310,38760,16420
19110,29650,22710,23890,14620,19860,22380,13220,13790,13610,22720,23720,23900,19660,17970,16660,19830,15130,25570,37420,34890,30570,21640,28810,26980,19500,28250,31180,31560,29310,21340,34730,19810,29480,36750,26050,19880,20000,29910,16970,30950,23730,27480,35110,27420,32160,21320,30130,29520,36520,37220,29430,10310,26190,30940,22060,25340,37740,42380,33230,19010,27230,39600,21990
21720,22060,24000,9180,12350,21090,12960,20700,10440,12860,24330,20950,18420,15730,17930,12080,13490,16870,32240,39400,30200,18060,34760,16790,18140,18750,31570,26330,30600,20700,25640,20080,26930,31540,40620,22420,20830,20970,23560,26570,22620,19920,39730,31010,31020,23730,26410,24030,30030,37050,36680,15280,14000,37730,18820,35820,31030,40300,36120,20780,16910,32590,19390,33960
22080,23880,20470,12290,11070,24820,11350,23410,11200,17560,22650,24780,16730,13690,14140,15770,10080,24450,30390,34310,23680,22080,29580,12740,16170,27170,30210,31780,23570,17310,23590,22180,21640,33400,34000,22920,17830,25870,14500,23460,20640,25200,26370,28500,28500,18240,29860,20210,37240,32210,23610,10360,19490,29630,17370,37760,32830,39220,34900,19750,22450,34750,22820,35840
22100,23530,16600,9100,18240,10480,16390,20830,12250,18090,20780,16230,7700,17610,11800,11230,13850,31180,35700,29780,17200,26610,16100,9110,19780,34020,26410,22950,26440,24420,21040,13280,27560,27380,16480,17210,20950,21790,22930,26220,19660,26950,29860,30300,18010,19700,18860,18540,35080,26780,12440,12390,30580,16940,24240,32920,32430,30560,17290,14120,25330,20460,27280,30460
