23670,29240,17750,12710,14120,9590,11640,10210,20840,19060,8650,18580,16410,7610,11930,18660,18100,14860,21340,18430,14080,13020,21360,30750,16280,13610,13840,16640,17520,17320,17570,19680,8230,13820,20620,11810,16130,18870,21920,15660,16280,26210,13400,17120,28790,33550,24550,19580,27770,29810,17350,23930,28780,27000,11510,6610,24240,30410,25450,31540,25610,26110,17060,17710
31830,27430,8790,16330,10770,8770,15610,8620,20210,14360,11390,21260,11030,9310,17140,19010,20410,14820,22860,16820,14590,19080,25670,25370,20780,16810,20160,19560,19260,23590,25350,19070,15400,21380,17690,14970,16400,27950,18040,14090,14800,26760,10770,22300,21720,31490,17540,20020,31540,23320,23100,26890,23960,24270,8060,9200,32170,29780,32900,26210,29840,25080,18030,19180
28120,22990,9200,21650,8930,10950,14690,10220,16260,13360,20640,15530,8690,12780,18470,21680,17040,22510,18050,17040,17460,24690,28000,29880,14600,14840,19390,20670,21530,32240,26320,18110,15220,23940,15320,17520,18090,33050,19790,16920,24230,18880,19910,26350,28980,32790,19920,17360,28260,23080,28650,32520,30210,16870,9170,20240,34090,38560,32600,31100,31580,23580,16020,25810
28980,11430,18360,12770,8070,13980,10100,12580,21030,14980,31430,10590,12170,24140,23740,16950,21940,22480,18270,16300,16140,31850,35200,32340,17460,18350,25030,16500,27890,28110,22250,21920,26660,20520,18660,14960,25680,25030,18430,17560,26130,10520,30130,30350,39380,21140,17910,19410,25980,32100,31220,29410,25950,8910,8890,26830,34350,30790,33370,36620,27760,25650,22200,24700
20160,11750,18520,10590,14620,18000,10020,14460,18480,23520,23780,15680,13330,20710,21580,15950,18790,21190,20280,17350,26980,36950,30500,22620,16760,22130,28780,24760,32700,23800,20530,19170,23500,17210,16810,20500,37310,22730,26130,20940,21350,22650,35900,32880,26450,19940,20960,15590,25630,29890,33290,32350,21320,9940,17740,23360,35790,34460,40540,29440,27840,20360,28900,19910
14650,20130,12490,12660,15680,20350,11430,13820,16930,34060,14150,13290,22330,22660,19970,15490,20750,19820,15890,16860,36300,33270,30510,10100,21470,20350,26220,28870,31830,21460,27800,12980,18690,17430,24010,25470,27650,24250,24520,26210,10650,30270,27800,35340,19680,22970,22460,21420,24990,32860,32040,35680,12610,17080,32990,14350,43050,37560,37820,34770,24960,21950,41840,12280
11870,19990,9820,13480,21130,12660,13640,25880,21670,28580,12190,16620,23540,20620,18580,15740,20100,20490,16930,22520,38650,31050,25560,18590,18010,21230,24630,34320,20620,26300,22820,22100,19010,15730,18360,38520,25450,22080,23890,18120,19580,30370,35520,30920,23090,24590,19660,25240,35930,34990,31040,26930,14180,19190,24440,17910,36540,32450,33800,25510,18330,30220,23200,22960
22610,13910,15220,14740,17780,9730,11980,24250,28860,12170,13250,23390,21220,19710,11180,18700,21140,16290,13110,31550,35440,32940,10720,26510,19450,26770,31090,32730,27880,29070,16160,31100,28460,16850,31440,28460,26320,19280,25410,17880,31550,33450,31630,20650,23770,21570,27230,16820,32560,36350,38450,10020,14930,34020,16080,23630,38910,36160,35400,20410,19520,35420,13100,36090
19910,10370,13180,19990,10980,13790,25530,11340,25500,11430,13040,28260,18400,18170,11070,12030,32360,16710,23770,33730,34360,29280,16410,20670,21100,26280,31350,18590,26370,23080,20900,25900,21260,18080,36150,25480,20240,22350,22080,23620,27910,29290,30730,26880,26640,17520,26110,20740,34820,34330,24020,9550,19920,27700,22780,21200,38350,33090,27890,21510,30250,23540,18330,33260
12450,12010,15450,13620,7700,16260,28590,12300,18180,12560,28540,26600,20350,11040,16450,11610,18120,19960,32780,38100,29000,14270,24700,11430,25850,29710,31380,18970,30270,17990,27940,13200,15970,22090,27920,23260,20040,27420,22550,16740,37200,33120,21250,24180,20910,20490,14700,29390,30140,35190,10870,10720,33030,17030,21960,16630,34360,34130,23880,18760,30590,13740,34210,32120
10240,10880,14020,13790,9680,19980,21230,23080,9680,17030,24920,24850,13890,13270,8610,18680,14720,20760,34830,33440,28970,14770,25620,8490,24210,28670,18850,24260,25460,17260,25370,12470,18750,26270,30020,22070,24800,16420,24940,17950,33260,31400,18430,30310,17640,30690,21710,25500,32730,20880,10920,16720,26400,20430,20630,16600,31990,31500,24220,25280,28020,17080,31760,32900
7920,17830,17830,11780,12790,20600,15390,24140,8220,22430,29170,21880,12470,17160,10320,20990,12890,29050,32160,31560,16490,22860,10060,9810,27020,18960,17490,23070,18090,27380,12990,8850,21370,32970,20230,15950,27970,20410,21560,13680,29680,18430,22140,19580,25310,15090,23120,25310,27870,12740,8830,21790,13110,25110,22330,23390,35370,19580,16310,32120,12280,32200,31670,32860
9210,14560,10620,9360,12690,17670,19790,28810,17210,27200,18490,12620,8470,9710,12460,24330,15870,28660,32520,24190,16670,18320,10600,11160,28100,21340,17830,22230,19520,16800,11490,12930,24780,28900,17890,17390,17830,22680,18590,15340,23770,16840,26020,16580,20920,14510,26810,33470,18910,13460,14520,23640,17870,22860,10840,31800,27730,16400,18610,17310,17510,28280,30400,27400
12030,13420,9180,11570,20830,11240,20090,29690,18670,21130,14310,6600,13990,11870,20090,26970,23600,27540,29580,16360,18450,8880,8730,14140,20030,17470,28650,12570,18070,17140,9570,22150,25580,17450,9760,23320,16270,26220,16230,23460,17150,22770,19420,20450,16360,14570,25060,28650,12320,9050,19190,12980,18950,15590,18180,26940,18110,14170,20130,19880,27790,32710,30380,31770
11660,12160,10470,13950,13770,16380,22500,23800,23480,16530,10590,8770,9620,6930,24360,27040,26500,23520,22040,9660,13630,7970,11440,27670,17640,19520,22140,15560,17600,8460,13230,23820,23780,14370,12170,13960,21760,13450,16240,20420,12410,19110,9250,19720,11680,20670,24480,29220,8880,10320,17260,13730,19030,12730,28670,31560,19050,18400,19360,14010,27510,33050,23530,22870
24230,23240,19530,6030,12770,12220,17790,13550,25160,28290,17270,16870,21230,6840,11190,11020,11440,19020,16680,23900,10620,11380,19380,25180,21900,26760,17610,14680,16380,23400,27830,25590,12410,13870,19510,20050,16040,14650,26200,13010,10300,21900,18890,15810,21810,28870,29370,22040,25190,26110,13490,26540,28170,29150,20220,11510,31410,32350,31930,32390,30040,28490,12990,9430
25540,24950,13010,11120,12140,13230,20620,13380,28760,26120,13390,26130,13540,8520,10440,12870,16810,12320,21600,22390,12380,15030,25280,24000,21140,24520,12570,19830,24530,23530,31720,21090,16400,20290,24060,21240,19060,22950,25610,11710,12650,21100,13760,26660,23890,30380,25520,20020,29930,23040,18880,33960,30840,30840,11210,11580,35300,32350,31710,33930,32870,28310,15120,11660
27830,16380,11390,15710,11770,18480,23790,10400,30830,22720,18020,25620,8860,11060,15910,15040,19970,19000,29200,19340,13690,17810,34360,26740,30620,21900,16690,23050,23980,36130,23630,30720,15700,20500,23910,20450,17240,29120,19390,14580,22520,21610,20960,26050,29900,24380,23510,25190,33110,17550,29970,33410,31360,18460,14500,17060,32350,32570,32410,32680,31190,20250,11770,32460
25690,11560,15370,15840,16600,22130,15770,11260,34910,11350,30400,14310,10510,17950,16310,11800,17050,22880,25030,16560,16200,34480,33930,27430,26100,17440,20960,21320,29200,37290,32490,36240,17470,27260,17900,19560,24480,28670,21160,22240,38200,15640,29260,24600,37300,31660,31150,24050,32870,16350,37350,30300,32560,16840,12390,24500,32170,34010,32950,34590,26920,20140,14880,34720
21610,13310,19500,16830,22290,24000,13360,12460,23370,19960,28850,15220,14180,21120,16330,14300,20450,29220,25390,15910,25400,34380,36350,27660,25320,25600,32080,30600,37750,32180,34540,22880,28970,30690,20180,23350,37490,18090,16880,25680,28060,21950,30900,30330,41000,27480,30530,21430,23230,33810,42130,37060,24650,14180,20640,27380,34500,35890,36590,39380,19310,13600,28420,23620
