11290,9720,14700,8190,15540,23050,19230,6990,16330,9790,9750,11240,16160,16100,7750,8060,17200,10030,12960,11940,11530,8880,5100,7510,12730,13090,16440,10640,8380,7210,6540,7880,21200,20070,15480,5410,8050,7360,12730,11340,26860,17810,13600,8680,5840,14320,18530,13230,31120,26310,20130,17630,17060,21290,20310,10050,32780,30430,27020,27850,27860,32270,18610,18990
9330,9420,17020,9390,15640,21630,17010,7470,15720,12320,8360,13470,22390,21530,6470,9090,17090,10020,12080,10820,10110,9010,5440,7860,14510,16920,15050,13060,8800,8440,6890,8170,16710,23120,9920,8770,7130,8230,12670,11660,33380,18770,10840,10840,7720,14430,13350,14930,26760,22760,15530,15420,19370,29790,16950,10950,30440,32890,31830,32230,31120,31930,16670,14300
13900,11330,13280,9330,18290,22580,14190,11630,10540,12430,13830,7980,19060,15240,7930,8420,18800,11370,13620,10750,13510,8100,6960,4300,12450,15840,13630,12940,6990,7330,8430,5680,26820,20220,11500,11100,7740,9580,10800,13140,32310,14850,11580,10410,8130,15950,17630,14390,28490,22180,17560,19210,23690,25540,22560,9900,32820,33440,30080,28000,35660,25870,14300,20130
13830,15570,15970,9340,21010,23290,9150,14740,12560,9580,14100,12040,17390,14220,6070,11610,18340,10410,10410,11380,12060,10850,5610,9210,10490,17250,11200,11870,10550,8400,14760,10290,26800,17390,8410,11630,6790,11070,13960,13790,29260,10500,11360,8580,10830,19250,18310,12700,32190,22650,19510,13090,25510,22280,14900,10340,27010,26910,30290,32860,28300,27410,12670,25860
11310,10760,12320,11790,25020,21790,8200,15500,12790,15200,13730,15100,24510,10380,8740,13400,14470,12370,15730,11470,15480,6430,6450,8470,12630,20780,11540,14300,7580,9810,10030,7600,25850,14570,8060,7440,8480,13350,12700,11280,28190,14390,8010,8190,12890,17950,15060,16970,27890,20170,19790,18520,30550,24520,11950,10910,33350,31460,31400,32100,31030,25500,11290,28750
12130,11820,8010,16680,24570,19090,6180,19160,11540,12470,13370,18710,20510,10530,10030,14910,10910,17960,9260,11400,11210,6730,7410,11010,16590,14780,12840,12630,7090,8640,13060,12690,26390,7970,8300,9190,9350,14390,11870,14260,31180,16500,12400,8480,14020,15190,12660,13240,26870,21990,21270,22120,27430,23460,12470,14500,28460,33090,28630,31440,36780,23200,14980,23860
11990,17630,10890,20180,26150,14980,7260,23220,11480,14220,12150,20150,23290,7800,13260,23780,13580,13830,11110,12390,12560,6920,7250,7710,21710,15290,14840,13220,5330,9680,13910,17760,28700,9080,9850,5460,7460,17390,14160,14980,28640,12000,8350,9560,19970,19120,14490,14010,29100,21610,15940,23580,30400,20990,9600,8870,38770,35800,32260,28530,33370,16050,18740,18310
16870,15780,7220,25500,27750,13450,11050,27280,13200,13760,17290,22070,17950,7410,14180,16370,18100,11640,15230,18690,11120,9190,7360,11610,22800,15940,12090,9380,6550,16220,11360,17800,23230,10110,10520,10110,10390,14300,15430,13740,22870,11560,8260,12710,24800,16610,15860,13160,32170,26200,17580,27740,29390,17590,11900,13920,34890,29790,34150,30080,34430,16850,27070,16040
13730,18810,9140,30300,28840,10890,15590,24820,11620,13080,13210,20760,19410,8860,14560,21730,14670,12580,14160,14930,6460,10700,6250,18290,25590,13100,13900,11700,9300,14210,10240,22270,19970,9770,9530,7210,12230,12220,13860,16830,19740,11620,6540,16680,24520,14970,15790,14450,29180,25520,15890,30770,25560,18130,16860,15330,33310,31060,31450,36710,31600,13630,34160,14380
12940,19680,12080,30300,24750,7400,17670,23710,12330,15110,16400,24250,16000,9450,17010,24220,10420,11420,14800,15360,7130,5980,8680,19550,19410,17410,15670,11840,9760,14640,10610,24670,12290,10090,13300,7460,14330,13100,17400,13610,21030,12820,6420,18880,19730,10910,12720,13250,30240,22960,16520,28520,26840,11540,16770,13610,31990,32440,33660,30540,28500,14580,32720,11050
15100,10790,20820,29930,17450,7250,25500,37020,13540,15450,18440,27200,13320,7860,20000,23600,14680,12470,15550,12990,10850,8960,7580,24730,17320,13350,16490,6970,10400,11610,16740,19880,14840,8610,10300,12900,13650,14580,16450,13640,18100,9750,6840,25500,20640,13780,14730,15140,26540,24360,19630,27770,27240,12650,20280,13470,33060,31610,31370,36440,23480,16520,25940,12470
