14950,6770,11390,16510,11760,18530,15390,8840,15350,11480,15750,11570,15680,23280,14870,8700,13970,14090,10290,10000,18630,15850,7180,5790,16960,13360,11040,9710,9650,12180,5850,9400,26350,16750,7500,13540,15100,9440,7300,11050,25280,12150,19350,15450,6810,5690,6690,13420,27630,14670,22580,13370,11440,8450,13530,21680,28920,27970,28670,28610,25600,27480,28010,25230
13940,7230,14820,16480,15660,19290,11550,6980,15510,11480,16130,9500,19300,23660,14270,10680,13170,14280,12470,14010,13850,14440,8930,6820,17130,13750,13060,11930,9330,10530,5700,8600,22470,13420,9140,14590,11840,10320,7530,9890,25170,8280,20080,9490,6670,4050,8300,9750,23110,22830,25340,17830,15260,8440,19640,21740,38450,29620,23780,22980,28610,26770,30300,21510
8120,6240,18210,16600,15570,18290,16780,13590,11370,8290,14000,12730,23180,25550,11780,8620,10470,9790,11220,12140,18000,18130,3750,5490,17650,13710,11960,11460,12800,13880,6430,10780,21930,10490,12580,17670,12620,7700,9190,10680,23640,12410,19130,11140,8410,6590,7280,12120,27690,21980,22650,10600,13670,11830,20700,22660,30770,28210,30140,24020,23870,30900,27400,23410
6840,10510,17610,13710,22490,17100,10170,14060,11480,15430,13630,11130,24560,27560,9050,12570,10880,12050,10560,15980,13410,12670,5370,5310,13680,16990,13320,10310,10830,8780,7730,10940,26440,11260,15560,13110,9720,6390,10460,11020,22800,14990,16570,7710,4850,5960,11640,13870,26420,23450,17430,14840,11320,13330,25630,20620,27910,29680,29970,25130,25100,28010,30120,24530
8500,6300,21140,12160,19780,16890,8410,17970,10430,12680,15340,13420,22380,23410,11590,12100,15990,13250,10060,14540,19090,12210,4260,6360,16650,12960,14750,10690,13060,8460,9900,12590,24220,8560,18900,12280,12010,7630,10910,12090,20640,17590,17330,7100,6390,7300,15110,17630,24630,26260,15200,15060,10490,15750,28630,20220,29430,30360,33970,28840,24630,28200,34800,17620
6610,11950,23420,12500,27520,19320,9410,19360,10740,18150,11310,16510,26690,20090,7180,14350,12700,14240,14070,12340,24280,8080,4240,6740,16350,17050,12380,12790,9250,9420,9280,8870,18480,11280,21580,15640,11320,7420,10760,11710,16800,19340,16360,7960,7420,9160,17470,15270,29200,28320,16220,11640,10360,19720,24130,17920,36240,33460,25760,26410,23760,35120,35590,17900
7250,15860,17480,15250,24660,18530,10350,20630,13150,23250,8470,20440,23340,12110,5160,13430,13630,12670,14390,19520,19310,9110,7040,8650,20740,12560,11670,13050,11020,6840,12740,11980,16370,11430,14270,12260,10100,9260,15630,13050,11430,24300,13440,6430,6360,12680,18780,15510,29700,24080,17590,12870,14070,25810,23980,10810,29980,32040,33780,29470,24100,31550,29550,12910
6710,21860,12830,19280,25630,13530,11880,24340,13870,22370,7530,27880,22570,10920,8860,10230,9680,15580,16410,16630,18430,6610,6700,6600,17070,12630,14960,11640,11370,7970,10980,15740,12140,14470,14920,17310,8610,9450,16930,14820,11090,24580,10350,8900,5580,14650,14440,16950,24970,21180,14580,11840,9610,27190,25040,10930,29580,29830,31550,26340,29590,32660,26290,14180
11630,25860,11110,23830,21610,11840,20000,25630,13320,17890,10410,26790,31250,5820,15040,14140,12100,15700,18140,20830,17510,7520,7610,7240,17790,12200,12030,12460,12900,7220,16840,11810,11290,16250,15010,15860,8300,9850,13270,11090,17150,25280,6810,7980,7740,17280,16670,19820,22880,24680,14130,10680,19500,24870,25230,10520,36210,30310,33630,25460,29570,31180,28270,19530
11250,27200,16240,23500,22860,11280,20150,24090,14620,16820,17930,28820,20900,7160,14510,14940,12160,19310,16950,19640,13450,7320,8280,10020,14970,11320,14790,9900,7160,13020,14990,17420,10950,17510,15240,18010,8160,18640,17850,11320,15310,22670,9630,8300,11030,18390,14320,11370,27390,15640,10260,11130,17840,26230,20620,11700,33100,29670,28900,28930,32040,33110,25110,21470
15050,25470,15490,29690,23510,7010,23360,22590,13910,13470,17440,26870,22480,7500,13360,18440,13120,10940,19390,18500,10590,6300,6270,18380,14030,13850,12000,12350,5710,10930,12700,17570,14340,16160,17130,14960,7350,17280,18580,14370,20000,14950,5860,9850,11360,18470,19070,12560,29620,16840,12440,11940,23560,32090,13820,13520,34160,32850,29460,29370,34780,38550,16810,25670
21820,24270,24190,30740,22210,11000,24590,26060,23560,13460,17260,27110,15540,10860,14550,15720,12380,12680,15740,18670,9110,9830,7130,21360,13330,12700,14900,17660,6550,16090,12540,15720,18840,15900,12510,12610,8180,16160,18500,9790,26920,11350,11540,9770,15490,17800,12510,13750,30740,17190,15350,11250,24970,27860,15720,13520,34930,38010,26730,26900,31400,35660,14210,34410
26660,16230,25640,23680,18520,14920,22340,19320,21820,9030,29850,26070,11140,5930,16730,22330,16100,14190,20200,20100,7520,11700,6700,23490,11010,12660,10240,9580,9610,15560,15400,23820,17990,14350,15630,13300,9750,14680,18780,12720,29590,11210,8630,9540,16240,16170,16570,13240,27450,18430,12110,12270,28590,32380,14900,24730,35820,30400,28830,24650,33720,26500,15780,30340
23690,11720,24140,24040,10850,18200,25860,18370,21630,12160,28730,28480,9220,11380,18030,23980,15390,15930,16870,17420,11330,7410,9800,28180,14620,15620,16590,10770,12380,13550,19310,16000,20540,13600,18770,10500,11540,16680,14830,14560,22670,8800,11410,8650,20200,14600,13320,11710,29440,14540,11760,16920,30360,25940,7990,21820,38960,33960,34490,28880,36890,29630,18640,30170
25360,13540,28500,32800,9950,24260,27230,14970,18050,11490,34520,23320,6520,10180,20830,28080,14100,18300,20810,18460,6670,6860,9380,23580,16120,14470,14630,5060,14180,18670,22810,19170,18590,15110,15440,6370,12780,16790,14080,15680,17620,6890,11900,8100,21700,19380,19530,14110,24490,14100,13820,19170,28150,22370,15730,19170,35290,37650,30630,35870,36250,21210,25340,19550
18770,19930,25520,18150,6890,23440,27400,14980,12460,18640,35460,23950,9270,15040,18480,23980,12810,14080,24520,15730,6360,9260,19610,19610,15680,18020,12580,7170,19700,17640,15370,14880,14840,15970,14880,8310,14060,15350,15940,12450,13550,5640,10620,14480,15870,15340,15920,12490,21490,13640,11990,21330,34580,16730,20250,16380,36060,28690,26870,29020,30730,23320,29850,15400
18530,25370,24170,16860,10970,24490,27190,15080,10950,21150,32160,18010,9560,14050,26190,17470,19700,14800,19300,9720,7910,8840,23010,17570,16080,13340,16520,8090,14210,12740,18790,13400,12980,18060,13750,11560,17990,18750,16880,15170,12960,10730,10170,17740,18350,16840,12390,14890,14080,14890,10560,24490,26170,13790,20280,14220,32290,29390,24850,33920,34150,18640,35180,8590
12910,27640,29530,15850,16170,28640,24140,15440,12760,22380,27210,12420,10720,18270,22890,18340,17050,18270,19280,6740,8270,8980,24640,13110,16420,14730,13590,10890,18820,12030,17450,10590,10020,18130,14050,10760,14760,12830,16840,14850,8830,8940,9470,19050,17520,16650,12230,17560,16470,13050,12330,27990,31460,11080,19820,10870,28080,33650,29230,27500,42320,18120,37430,9360
15380,27970,31050,10220,17140,28000,18820,16840,10200,23440,24040,10130,12550,23570,23310,19170,12230,16630,21560,9970,9130,9660,26430,12050,18760,16640,12510,9800,15370,8600,19140,13140,12290,24040,10050,11460,15390,18080,16180,16230,9170,8830,9190,19700,17090,14150,13370,17910,17840,9760,13960,34120,27110,10020,25520,11560,32920,32750,29880,37020,29000,19710,33370,5920
15590,25880,28590,5350,19490,32710,18770,18950,13190,26930,22480,7970,15270,18290,23140,22800,9640,20450,16720,8280,5480,10970,26780,13840,14740,13070,8160,13420,17940,13400,20710,14530,11860,19310,7200,11020,18760,15880,18670,12900,3120,7470,11710,21750,10230,22600,12540,15720,11860,11610,18240,32520,20720,11360,16650,11560,33870,33300,29750,32570,25460,26030,22160,7390
21750,28330,21050,8090,22040,27710,14220,24180,15650,29450,16580,4030,16320,24380,20850,21930,13000,19690,18100,11250,8080,20510,21830,18810,15910,11970,7560,16030,14880,15840,14530,14060,14780,16130,8880,17290,19450,10490,16850,13570,7210,7390,17650,19810,13010,18690,15120,16010,16570,9650,25300,26310,17000,14520,11880,17110,23760,27180,35190,37130,19450,22420,15780,5550
21050,25000,18250,8960,23780,29400,15190,24770,19400,31870,16010,7650,11430,28670,21840,26260,11830,20640,11450,7530,8230,26110,16760,20330,11920,13120,7900,15130,13620,17130,14540,16770,14240,12040,10910,15020,14560,13820,17160,15040,6870,8770,16320,18280,11020,14090,17380,15910,12870,9760,28760,26920,10480,18040,10190,16480,25720,26920,32910,33140,14950,30440,12670,8990
27440,25530,14410,12060,31770,31190,12100,25640,20700,28700,10900,10210,16650,28830,22730,31960,12350,20270,7650,8540,8180,25500,14240,31360,14320,11740,8090,16550,10520,23270,11180,26000,18970,12910,10420,16120,19470,12800,17520,14410,8220,8090,19380,15590,13980,16010,21490,16260,10950,13570,29760,27510,11950,22300,12060,13160,31000,29510,37300,30320,19680,27650,9480,6930
