12800,16260,12820,20570,15000,6770,9130,13580,16480,16050,15070,12260,10440,12240,17670,13770,12450,15440,16590,20090,16300,18430,26720,27100,23300,17390,10650,12710,18170,26940,22980,21820,25400,15510,27070,24050,23300,23310,17480,16290,29570,28670,28760,26520,23390,12260,17270,17330,26910,24490,29250,29900,16290,9610,8010,18210,27300,28240,25590,26970,24790,19470,23690,18730
15050,16460,14580,25590,7760,7620,11920,12670,22400,15260,18210,14380,13360,13180,22260,16160,13620,17620,17730,13880,21240,29820,26900,23060,30390,13100,16820,15110,16970,27560,18330,23490,25610,13900,29230,27160,26410,20450,15010,18740,23670,30110,30910,31490,29660,14210,16440,14940,28880,29360,34610,28240,13030,7940,17890,16370,32750,28080,31670,29170,25270,17370,26480,10650
14700,13820,20810,18160,9210,9060,16120,8150,14190,21750,17780,16080,7160,21510,22250,12550,20100,20820,25400,16420,25810,30130,30220,26740,22720,17690,13750,19590,25360,15910,21130,24980,13370,29740,28030,24510,32780,21020,19220,15410,25400,36270,32940,31860,17750,17080,21070,16300,28520,28450,29870,26890,13000,13690,22400,16990,29740,28920,31840,31410,23250,26310,19890,11200
21610,15010,31740,13210,8710,13750,17210,11610,19290,18050,18460,11930,13190,27730,16650,14590,17250,20500,25250,19080,33190,34010,27650,20060,15140,23390,17770,26520,31770,21300,23420,16030,18520,30170,23290,36470,22590,21150,15570,19440,29020,29390,31840,29920,16360,16870,18390,13260,32850,37510,33830,18750,12000,17690,20850,16350,35070,31650,39350,31080,17760,36630,11280,20730
19350,26360,25180,8170,9730,21610,13330,9720,23200,18980,18860,14020,22070,19980,17580,15180,23540,18460,21730,20090,34990,34010,28500,14080,15800,18100,20470,36170,21780,25000,27430,13250,32070,32870,22470,32970,23210,21500,24310,24430,28730,34590,34960,13040,21110,20300,19340,18800,32360,34310,27890,12490,12280,31200,18010,19500,36070,33370,31500,24220,29760,29190,16490,27010
15000,29300,12380,8430,16660,17100,10180,9440,18700,21700,14440,14090,25110,21430,18290,16610,18730,28560,26370,27150,32480,29370,21660,10460,24280,20300,26920,30340,23460,27320,17400,23320,33840,32660,36960,29930,21490,21800,23270,29940,37730,44470,31980,19820,23790,18430,23770,19230,31820,35730,15040,14900,22670,23010,25240,20310,36910,32240,29830,23100,41500,15670,28040,24440
21110,18160,10870,13660,15130,13600,12840,17990,23340,17570,10960,21120,25550,20900,15260,23110,18060,25980,24460,31500,32680,32450,13220,17980,18210,20990,32980,26200,24910,28800,12860,22290,33930,18580,33030,27330,20680,29400,18960,26070,30470,37400,19390,21160,17320,23850,14970,24250,32910,31260,10730,12000,31120,21700,20030,22080,38400,39500,28620,23460,34270,17460,27260,21230
28410,13330,11110,14430,15330,9940,12540,29800,28550,11600,17550,30610,22090,15310,12870,25150,24270,20160,25530,35120,32520,21880,10300,10930,20410,30280,34030,21950,29440,20750,23380,17440,27880,27590,33920,19750,15840,19590,30870,13130,32710,29040,14570,27760,16950,21250,21800,18980,35710,17120,8330,22610,21300,26000,17810,27720,36360,31320,19570,34520,16850,28880,19550,18800
25300,9540,13230,17680,14150,10170,18170,20130,19050,11540,23660,31220,16610,11550,25310,10160,26370,22760,31080,28970,34630,12800,13050,12020,13990,29450,24900,25920,30450,10700,27240,10590,24770,32590,27030,20490,25050,19030,19540,12620,30250,21780,23100,23860,21640,16150,26800,15160,35030,11970,13950,33180,19240,21740,21770,26490,33940,31040,21070,27520,17310,29840,22500,37990
15320,9500,14090,18670,11340,10320,27190,16090,13290,13240,33900,21610,11900,11730,22910,15850,28940,22240,34110,33830,26540,17580,13440,16670,24450,29000,21160,26040,23200,24660,20010,9510,27720,30430,22620,20100,17970,26640,16610,10750,27960,18320,27940,15180,26320,24510,20160,19760,18650,10320,21150,16550,27650,16630,32730,32740,31590,25440,38350,18760,24330,23840,22840,29670
11710,13550,14700,20680,13000,15870,23590,23090,10690,19220,24350,16360,9590,16540,19180,20520,27400,28790,35500,34810,19680,12090,8560,23910,34360,20390,22860,31550,18990,25210,9320,13180,27660,27800,14890,24010,17540,21700,13050,10380,17610,21440,25400,23920,17100,22480,13470,21860,12350,7910,26300,17700,21420,20430,33920,31020,30470,27270,23380,15690,32200,20240,26270,32870
10510,14310,19940,10120,10440,21360,9820,24700,14710,26900,22100,11690,11220,18550,16080,29770,21450,24800,34590,19130,13630,12880,13400,31560,33140,23700,30690,23120,19470,17920,11950,16570,26170,22720,22090,18270,25220,19790,11450,16780,11940,28640,17720,26110,21420,16290,13060,26920,10870,17180,17740,21380,17410,26150,29220,34020,22980,27500,15190,20830,21160,18920,35110,32330
10950,10440,15890,10340,15120,18700,19740,14240,19340,28990,15960,9580,17970,17060,17540,26810,25290,29980,26780,12620,11450,11760,24480,34710,22530,23820,25480,16300,20620,12380,9140,25820,29200,12060,21250,12660,22190,12080,12090,25500,17010,23310,18500,17450,25850,12390,16470,29070,11600,23310,18600,17070,17620,28930,28590,32370,19930,18480,19340,30030,12920,19870,32760,30400
10540,10290,11010,10260,17930,16990,22410,11350,20640,17740,12880,9100,21230,14840,23930,19190,26320,33440,22280,10610,7950,12100,30920,28050,14770,26790,20960,15470,16880,11350,12550,30750,20360,13100,19380,17750,16320,10520,13250,27720,18610,13820,23740,20040,17430,16060,22350,35270,15570,15440,18920,13070,28940,25910,23100,28440,14810,17780,21530,22860,15700,28600,31140,31200
8960,12970,5000,14670,14900,12720,12740,11120,18100,10300,8670,15240,16420,16410,23820,19860,22800,25040,9830,5980,10380,20360,24460,28150,16130,20310,13710,16020,12430,9170,21680,32170,11780,14320,13560,16270,14000,10650,21640,30270,22090,14390,18390,20390,11920,15390,29120,33220,13360,13620,14670,12280,23000,21110,25550,32860,13140,17440,25940,17020,16220,24530,28830,30480
15840,20390,13040,14400,19500,7340,11570,17680,15720,14180,21100,21890,8570,8290,11480,15400,18420,20120,16840,16200,15000,17600,29830,25350,18290,18030,16650,16110,18940,23860,28530,23040,27800,9830,15420,20370,17800,27080,19310,13780,24810,21210,23900,29110,27950,27210,20030,19600,27680,28310,24880,25060,23500,8210,14760,16200,29260,31020,32490,29720,19560,14800,15180,21590
21210,20640,8600,25970,14720,10450,17420,22120,17120,16960,20600,20380,12000,14070,15560,11870,18800,21340,16760,23190,17910,24440,33550,23060,31690,26940,17380,16350,22290,30910,25170,30570,29950,11760,21790,20830,30440,23110,17410,17890,23880,24870,31700,30960,34350,24850,17820,25770,31150,28200,31810,35200,19770,8750,14680,15060,39390,30040,37580,31240,24130,13960,26900,19250
29050,18050,19730,21040,10730,14420,22930,17170,20320,25290,26730,14520,14400,11540,18150,11220,17870,16000,17960,23250,15010,33200,29900,20420,27110,17590,17800,24080,30600,28620,28530,29420,14460,26230,23550,22350,26920,19170,17920,15930,22810,32470,33500,32790,28090,23430,19500,23280,33450,28410,36100,26160,13000,13040,16060,20460,33460,31450,37660,30810,16130,17630,30080,14880
27360,9070,32210,13090,14180,21290,22520,8730,18330,22490,31810,13430,11030,21430,12570,9990,18640,15960,22290,21400,25460,25370,27770,19110,18520,25650,21050,27080,36140,30120,35940,19980,10120,34060,25530,28530,30330,19430,26510,15910,32430,33470,35760,37790,22720,24130,25500,20000,34230,35020,34280,18760,11170,20320,18990,24220,35410,42580,39100,24930,15500,33620,23520,21690
20300,18030,24860,9200,14050,23260,18530,11910,23820,26690,18170,18810,20620,23070,10750,16320,22450,22740,26200,17330,39420,34900,24970,19140,23660,18880,28080,29920,32450,30720,36640,10430,21630,29640,19840,38690,21300,22290,26080,17900,32770,34310,37490,29450,29660,26780,28600,21640,37690,38690,40330,15230,14180,21460,20850,24960,35740,39670,29560,20060,16780,32980,20490,24570
9630,38970,19510,14040,16570,29930,14170,12650,21660,29050,12360,16010,27530,15000,13950,14970,21500,29120,19200,25850,37570,34540,26410,16770,26250,25360,33210,36360,31350,33530,25200,16640,30770,24830,34200,40020,20060,28510,19260,33370,40330,36440,38290,23450,33680,20600,23440,23910,37000,38020,24350,13370,20260,19290,28000,25090,33730,39810,27600,18530,41380,23340,27730,17770
19170,26720,14650,21190,26900,22970,10090,18200,24900,18700,16850,20610,18450,14500,14870,34510,19110,24300,20770,33450,36340,28330,14630,23110,17700,26130,30300,39940,32420,36870,15070,23870,26490,25920,35620,23630,19760,28840,19470,39600,39690,39300,30160,28450,29890,32040,18630,24390,37810,35730,10600,17100,24240,24030,22130,35170,41140,36050,23580,18480,44540,12840,24000,21580
28830,14500,14290,20180,26480,14980,14770,26440,28360,11690,16360,24980,17160,16090,16500,39330,33380,19490,21200,35190,31200,22980,14720,17010,23180,36540,37770,30610,39140,28340,15770,19060,23350,29810,36270,18020,24300,20460,33920,21240,36350,40270,28700,28230,20460,27470,29760,15380,28800,22970,12950,20290,18450,34470,23120,29190,39300,31540,12860,34900,24080,26610,15100,20360
25500,12280,14040,24170,24140,13870,18110,21640,22930,15470,17890,16670,13930,15460,30180,24840,30370,20700,36880,37890,28610,19560,19820,16150,26690,37840,31330,36650,38860,20480,24940,10370,21600,37520,26620,17870,27690,21880,35070,13480,37240,28030,35260,26370,31920,26090,27990,9310,37590,19310,15460,30590,25930,21770,28870,27740,36180,20280,16550,41270,19160,24390,17760,28960
19880,14090,22540,34260,15580,13220,22040,13940,16380,13660,26870,16830,13770,16380,31200,17870,18260,19930,42730,36140,27760,12490,23510,24150,38020,35140,35610,37970,30630,20390,17090,15330,23780,36230,15640,24180,19990,31220,21140,15880,38380,29700,30390,17970,28730,25190,17000,15750,20140,12170,20790,21180,31880,18730,29730,21350,27520,16700,31310,28430,29750,18770,19990,35880
11470,11380,15580,23560,11590,19940,26570,29730,12370,22890,19300,15150,12370,20100,22620,19640,14810,31930,35590,28050,15090,19470,15750,28530,35390,27370,29180,36690,14740,24070,12590,19140,26860,26690,16290,28400,20400,27170,19000,10000,23670,37540,22160,26380,21860,26270,13510,14990,17650,17330,28170,20680,22210,32720,28000,34340,20690,15050,26470,18200,30570,16080,27510,36640
12790,13070,26490,15370,12590,27930,16330,24950,14900,20880,15230,11670,19040,23190,20270,25340,21630,36680,33980,19410,13030,20350,18850,31970,28450,26590,34770,29110,19980,11480,14200,26450,34460,14790,19570,20850,27610,24020,13040,20830,27400,30850,16740,23930,27570,18530,13940,25970,11160,18120,23480,25080,20520,33180,23000,26080,13570,24110,23890,20760,15780,18770,38490,39130
10800,19150,18570,15430,14470,20790,21410,16790,17310,14890,12010,9270,22430,20400,16490,23080,23360,34490,27040,9740,13990,15290,27710,34070,24540,29050,30670,20580,19960,10990,17420,29450,20060,11330,27650,21840,24470,14460,13920,26340,27430,24290,22570,15120,21740,12590,15230,28870,12470,24330,20510,20680,24510,23050,22520,30540,17100,24530,15360,21020,11880,32710,37610,38000
11230,24390,19170,9720,20260,13420,18040,17090,17480,14460,7960,12810,23330,13670,25200,14140,25840,27300,17200,9820,13630,18140,29650,35080,28360,33160,20730,16150,13060,9340,21970,27790,10470,18530,20060,17980,20690,14740,19310,30410,33100,17300,18000,17290,17230,12100,23530,33320,13910,14610,19280,18340,26030,20950,27350,36740,21050,18900,19740,12470,19280,32810,32380,32960
17970,19190,10280,17360,17760,18730,15700,26520,13190,7120,9640,16950,20490,16800,16890,14610,28000,26110,10880,10320,17540,21250,28600,25020,22130,26410,18280,11550,11430,11460,31370,32090,9500,18750,16930,18310,15520,13790,18220,24990,20160,16480,17770,19400,11470,14540,22390,26960,18430,15740,16820,20410,21370,17240,29720,30080,16090,19750,18110,11380,28120,30550,29450,31770
23590,27230,20880,8820,12730,13250,20780,24790,19560,17160,12880,30490,16190,9500,12300,13870,22730,20270,17810,22850,16100,14810,22530,21230,10590,20870,20090,20740,24950,24860,32140,26340,24450,24540,15770,16160,14580,26640,22250,20560,29860,18960,29210,31140,30840,27870,22520,20220,27470,27300,27830,26110,28900,18460,17540,14860,30910,30600,32810,36270,21140,13950,11250,21400
25510,30660,16450,14200,12620,14880,24850,29200,14480,14300,18210,29930,9480,10260,13520,11640,20670,25130,18680,18200,15220,16050,29230,19380,19320,22130,21040,20170,20750,31410,27870,29490,28380,15270,16370,19420,26070,27920,21680,24080,23760,18760,33700,28020,27350,30310,24660,20560,32870,36250,36620,35080,31800,19190,20500,18680,32720,32720,26630,33170,18380,8860,17010,25400
27870,28760,15660,23480,15290,22070,30020,27510,18530,19380,30620,23290,12420,13870,16620,14090,27070,27350,23780,17780,15690,30510,28810,24460,22580,24850,30220,27220,27740,38600,36820,30220,29410,19320,18620,19140,38830,29490,33190,21770,18930,33020,37670,32920,31800,28180,19010,22760,35020,37070,36970,36030,17650,22640,22620,20300,39520,34040,38250,29910,19550,16060,29740,25090
